real 0,real 1,predicted 0,predicted 1,cluster_num,mode
18.933142094640925,19.34487311714441,0.36257266998291016,0.3774959444999695,1.0,0.0
20.42353047931128,20.835261501814767,0.3996800482273102,0.41507285833358765,1.0,0.0
21.88319814436727,22.29492916687075,0.435970276594162,0.4520535171031952,1.0,0.0
21.530920453701032,21.93249083498376,0.4975176155567169,0.5476723313331604,0.0,0.0
22.88786043284481,23.28943081412754,0.5319114327430725,0.5820795893669128,0.0,0.0
24.208163516456743,24.609733897739478,0.5654919147491455,0.6155824661254883,0.0,0.0
25.489717501252684,25.891287882535423,0.5982101559638977,0.6481464505195618,0.0,0.0
26.73047217424056,27.1320425555233,0.6300139427185059,0.6797292232513428,0.0,0.0
27.928442592623814,28.33001297390656,0.6608483791351318,0.7102853059768677,0.0,0.0
29.081712259286423,29.48328264056917,0.6906571388244629,0.7397692799568176,0.0,0.0
30.188436188779463,30.590006570062208,0.7193840146064758,0.7681377530097961,0.0,0.0
31.24684385890426,31.648414240187012,0.7469741702079773,0.7953495383262634,0.0,0.0
32.255242043170206,32.656812424452966,0.7733754515647888,0.8213656544685364,0.0,0.0
33.21201751959596,33.61358790087871,0.798538327217102,0.8461486101150513,0.0,0.0
34.11563965152044,34.5172100328032,0.8224171996116638,0.8696618676185608,0.0,0.0
34.96466283629503,35.366233217577786,0.8449699878692627,0.8918699026107788,0.0,0.0
35.757728817939345,36.15929919922211,0.8661580681800842,0.9127383828163147,0.0,0.0
36.49356886006117,36.895139241343934,0.8859463334083557,0.932233989238739,0.0,0.0
37.17100577556393,37.57257615684669,0.9043025970458984,0.950325071811676,0.0,0.0
37.788955809894986,38.19052619117776,0.9211978316307068,0.9669819474220276,0.0,0.0
38.34643037482174,38.7480007561045,0.9366055727005005,0.9821767210960388,0.0,0.0
38.84253762996185,39.24410801124463,0.9505021572113037,0.9958840012550354,0.0,0.0
39.27648390953768,39.678054290820455,0.9628664255142212,1.0080807209014893,0.0,0.0
39.64757499207217,40.049145373354946,0.9736794829368591,1.0187461376190186,0.0,0.0
39.95521721099513,40.356787592277904,0.9829252362251282,1.0278624296188354,0.0,0.0
40.19891840438314,40.60048878566591,0.9905896782875061,1.035414218902588,0.0,0.0
40.37828870231359,40.77985908359636,0.9966614842414856,1.0413888692855835,0.0,0.0
40.493041150573404,40.89461153185618,1.0011317729949951,1.0457762479782104,0.0,0.0
40.54299216972459,40.944562551007365,1.0039939880371094,1.0485689640045166,0.0,0.0
40.52806184879216,40.92963223007494,1.0052441358566284,1.0497621297836304,0.0,0.0
40.44827407310464,40.84984445438741,1.004880666732788,1.049354076385498,0.0,0.0
40.303756486082634,40.70532686736541,1.0029045343399048,1.0473449230194092,0.0,0.0
40.094740285036615,40.49631066631938,0.9993190765380859,1.0437382459640503,0.0,0.0
39.821559851300506,40.223130232583266,0.9941301345825195,1.0385396480560303,0.0,0.0
39.4846522152929,39.88622259657567,0.9873460531234741,1.0317577123641968,0.0,0.0
39.08455635736161,39.48612673864439,0.9789777398109436,1.0234034061431885,0.0,0.0
38.62191234553011,39.02348272681288,0.9690383076667786,1.0134903192520142,0.0,0.0
38.0974603115252,38.49903069280796,0.9575434327125549,1.0020344257354736,0.0,0.0
37.512039266724145,37.91360964800691,0.9445111751556396,0.9890545606613159,0.0,0.0
36.86658575991546,37.268156141198226,0.9299620389938354,0.974571704864502,0.0,0.0
36.16213237902065,36.56370276030341,0.913918673992157,0.958609402179718,0.0,1.0
35.399806099173766,35.801376480456526,0.8964064717292786,0.9411936402320862,0.0,1.0
34.58082647980163,34.98239686108439,0.8774526119232178,0.9223525524139404,0.0,1.0
33.7065037135889,34.108074094871654,0.8570868372917175,0.9021168351173401,0.0,1.0
32.778236530449284,33.17980691173204,0.8353410363197327,0.8805190324783325,0.0,1.0
31.797509959856022,32.199080341138774,0.8122494220733643,0.8575942516326904,0.0,1.0
30.765892955111575,31.167463336394324,0.7878482937812805,0.833379328250885,0.0,1.0
29.68503588335695,30.0866062646397,0.7621761560440063,0.807913064956665,0.0,1.0
28.556667885336424,28.95823826661917,0.7352735996246338,0.7812360525131226,0.0,1.0
27.38259410914115,27.78416449042389,0.7071837186813354,0.753390371799469,0.0,1.0
26.16469282235734,26.566263203640077,0.6779515147209167,0.7244194746017456,0.0,1.0
24.904912407238758,25.306482788521492,0.6476245522499084,0.6943674087524414,0.0,1.0
23.605268243710768,24.006838624993502,0.6162528395652771,0.6632789373397827,0.0,1.0
22.267839485192383,22.66940986647511,0.5838887095451355,0.631198525428772,0.0,2.0
20.89476573239432,21.296336113677047,0.5505875945091248,0.59816974401474,0.0,2.0
19.488243610414273,19.88981399169699,0.5164074897766113,0.5642342567443848,0.0,2.0
18.050523254605352,18.45209363588807,0.48140963912010193,0.5294312834739685,0.0,2.0
16.58390471083954,16.985475092122254,0.4456581473350525,0.49379608035087585,0.0,2.0
15.090734255924946,15.492304637207654,0.40922024846076965,0.4573594331741333,0.0,2.0
13.573400644063355,13.97497102534606,0.3721657991409302,0.42014631628990173,0.0,2.0
12.034331285353186,12.435901666635885,0.3345673084259033,0.382175087928772,0.0,2.0
10.475988362451092,10.877558743733788,0.29649943113327026,0.34345555305480957,0.0,2.0
8.900864891604954,9.302435272887646,0.2580389380455017,0.3039858937263489,0.0,2.0
7.311480734359708,7.713051115642397,0.21926544606685638,0.2637471556663513,0.0,2.0
5.710378566316409,6.111948947599094,0.1802641898393631,0.22269517183303833,0.0,2.0
5.437970507386942,5.849701529890447,0.1145276352763176,0.1263355016708374,1.0,0.0
3.7802215321897417,4.191952554693248,0.07411836832761765,0.08487768471240997,1.0,0.0
2.1183775813103445,2.530108603813854,0.033166609704494476,0.04305671155452728,1.0,0.0
0.45509725056235706,0.8668282730658685,-0.008149698376655579,0.0010448582470417023,1.0,0.0
-1.2069585663392377,-0.7952275438357237,-0.049336761236190796,-0.04076220840215683,1.0,0.0
-2.8651309346403946,-2.4533999121368786,-0.08943498134613037,-0.0813087671995163,1.0,0.0
-4.516767132276386,-4.105036109772868,-0.1276228129863739,-0.11974234879016876,1.0,0.0
-6.159224893661296,-5.747493871157776,-0.16463984549045563,-0.15824389457702637,1.0,0.0
-7.789876636749192,-7.3781456142456685,-0.20198549330234528,-0.19804148375988007,1.0,0.0
-9.406113666604952,-8.994382644101426,-0.24053461849689484,-0.23840691149234772,1.0,0.0
-11.00535034875965,-10.593619326256125,-0.27987048029899597,-0.2787327170372009,1.0,0.0
-12.585028245674138,-12.17329722317061,-0.31925034523010254,-0.318523645401001,1.0,0.0
-14.142620209693334,-13.730889187189803,-0.35818853974342346,-0.35755598545074463,1.0,0.0
-15.675634425943366,-15.263903403439832,-0.39632442593574524,-0.3959081768989563,1.0,1.0
-17.181618398703826,-16.769887376200288,-0.43339312076568604,-0.4338119626045227,1.0,1.0
-18.658162874877743,-18.246431852374204,-0.46936023235321045,-0.4713122844696045,1.0,1.0
-20.102905698282598,-19.691174675779056,-0.5043346285820007,-0.5082513093948364,1.0,1.0
-21.513535588596305,-21.101804566092767,-0.5384184718132019,-0.5444524884223938,1.0,1.0
-22.88779583891268,-22.476064816409135,-0.5716634392738342,-0.5797775387763977,1.0,1.0
-24.22348792599112,-23.811756903487577,-0.6040682792663574,-0.6141176819801331,1.0,2.0
-25.518475027424746,-25.1067440049212,-0.6356056332588196,-0.6473800539970398,1.0,2.0
-26.770685440100436,-26.358954417596884,-0.6662425994873047,-0.6794876456260681,1.0,2.0
-27.978115894481885,-27.566384871978336,-0.6959407329559326,-0.7103856801986694,1.0,2.0
-29.138834759413513,-28.727103736909964,-0.7246509790420532,-0.7400407195091248,1.0,2.0
0.3894183423086505,0.40331252573173704,0.36257269261846625,0.37749592137055105,1.0,4.0
0.4259394650659996,0.4401988597166596,0.39968004359742754,0.41507285856549936,1.0,4.0
0.4617791755414829,0.47639696729689773,0.4359702686678596,0.4520534935812748,1.0,4.0
0.49688013784373675,0.5118489392221741,0.49751761837182257,0.5476723514891476,0.0,4.0
0.5311861979208834,0.5464980599000923,0.5319113999212296,0.58207958057838,0.0,4.0
0.5646424733950354,0.5802888981289858,0.5654918971475255,0.6155824608291959,0.0,4.0
0.5971954413623921,0.6131673957760161,0.598210161989736,0.6481464228216292,0.0,4.0
0.6287930240184686,0.6450809542586533,0.6300139733121395,0.6797292075294236,0.0,4.0
0.6593846719714731,0.6759785186911879,0.6608483899362889,0.7102852786528908,0.0,4.0
0.6889214451105513,0.7058106595616569,0.6906571259450878,0.7397692617572629,0.0,4.0
0.7173560908995228,0.734529651808518,0.7193839967083079,0.7681377154386785,0.0,4.0
0.7446431199708593,0.7620895511705679,0.7469742226429434,0.7953495490605414,0.0,4.0
0.7707388788989693,0.788446267687959,0.773375418093995,0.8213656984651206,0.0,4.0
0.795601620036366,0.8135576362367297,0.798538330937621,0.84614861763542,0.0,4.0
0.8191915683009983,0.8373834839840083,0.8224172224836144,0.8696618563350558,0.0,4.0
0.8414709848078965,0.8598856946559755,0.8449699884211734,0.8918699195443544,0.0,4.0
0.8624042272433384,0.8810282695157718,0.8661580737033661,0.912738361092615,0.0,4.0
0.8819578068849475,0.900777384953797,0.8859462878191898,0.9322339837401409,0.0,4.0
0.9001004421765051,0.9191014465982702,0.904302573267353,0.9503251248378631,0.0,4.0
0.9168031087717669,0.9359711398594845,0.9211978035649018,0.9669819710750144,0.0,4.0
0.9320390859672263,0.9513594768268986,0.9366055996886885,0.9821767597422626,0.0,4.0
0.945783999449539,0.9652418394440343,0.9505022052892007,0.9958840089270069,0.0,4.0
0.9580158602892249,0.9775960188921172,0.9628664206083678,1.0080806578286612,0.0,4.0
0.9687151001182652,0.9884022511194479,0.9736795046589969,1.018746137910958,0.0,4.0
0.9778646024353163,0.9976432484596695,0.9829251903644644,1.0278624609231934,0.0,4.0
0.9854497299884601,1.0053042272883448,0.9905896494837666,1.035414285148315,0.0,4.0
0.9914583481916864,1.0113729316736033,0.9966614866361426,1.041388885619169,0.0,4.0
0.99588084453764,1.0158396529830165,1.0011317690009727,1.0457762182540422,0.0,4.0
0.998710143975583,1.018697245415339,1.0039940049559164,1.0485688908597366,0.0,4.0
0.9999417202299663,1.019941137432266,1.0052441634782463,1.0497621745633272,0.0,4.0
0.9995736030415051,1.0195693390719203,1.004880704899409,1.0493540022199153,0.0,4.0
0.9976063813191737,1.0175824451323654,1.0029045384996402,1.0473449537846757,0.0,4.0
0.994043202198076,1.0139836342200568,0.9993190553664721,1.0437382345812638,0.0,4.0
0.9888897660047015,1.0087786636647484,0.9941301255643789,1.0385396761538772,0.0,4.0
0.9821543171376185,1.0019758603089945,0.987346087545877,1.031757715182446,0.0,4.0
0.9738476308781951,0.9935861071869772,0.9789777268794854,1.0234033771928843,0.0,4.0
0.9639829961524481,0.9836228261139726,0.9690382751770957,1.0134902443036664,0.0,4.0
0.9525761942715953,0.9721019562143113,0.9575433998564732,1.0020344218794761,0.0,4.0
0.9396454736853249,0.9590419284221782,0.9445111590550199,0.9890545397492071,0.0,4.0
0.9252115207881683,0.94446363599605,0.9299619981540249,0.974571698971778,0.0,4.0
0.9092974268256817,0.9283904010939386,0.9139187144804564,0.9586094176313316,0.0,4.0
0.8919286509533796,0.9108479374629134,0.8964064306530449,0.9411936143068016,0.0,4.0
0.8731329795075164,0.8918643093025916,0.8774525612010311,0.9223525639668247,0.0,4.0
0.8529404815528762,0.871469886368405,0.857086791625441,0.9021167877642975,0.0,4.0
0.8313834607786831,0.8496972953864699,0.8353410376429624,0.8805190578856457,0.0,4.0
0.8084964038195901,0.826581367857786,0.8122494265727741,0.8575942592662684,0.0,4.0
0.7843159250844198,0.8021590843352641,0.7878482855182788,0.8333793130875214,0.0,4.0
0.758880708180922,0.7764695152627312,0.7621761165924978,0.8079130582441681,0.0,4.0
0.7322314440302514,0.7495537584705539,0.7352736173297544,0.7812360582225815,0.0,4.0
0.7044107657701763,0.7214548734278781,0.707183693477307,0.7533903987984081,0.0,4.0
0.675463180551151,0.6922178123566625,0.677951512032841,0.7244194410359376,0.0,4.0
0.6454349983343707,0.6618893483177144,0.6476245637754798,0.6943674020505416,0.0,4.0
0.6143742578057118,0.6305180003837689,0.6162528008011093,0.6632789417638913,0.0,4.0
0.5823306495240819,0.5981539560193228,0.5838887190297127,0.6311985212540204,0.0,4.0
0.5493554364271266,0.5648489907913978,0.5505875737318597,0.5981696960961844,0.0,4.0
0.5155013718214642,0.5306563855396789,0.5164075020219845,0.5642342527970532,0.0,4.0
0.48082261498864826,0.49563084113853473,0.48140963998227976,0.5294312686063423,0.0,4.0
0.44537464454187115,0.4598283909872899,0.4456581633114083,0.49379609484225123,0.0,4.0
0.4092141696720173,0.4233063113687375,0.409220239592865,0.4573594241738986,0.0,4.0
0.3723990394250557,0.3861230298193063,0.37216580083133893,0.4201463143553211,0.0,4.0
0.3349881501559051,0.3483380316574642,0.3345672981837241,0.3821750735631349,0.0,4.0
0.2970413513068324,0.3100117648199007,0.29649941658710544,0.34345552657780426,0.0,4.0
0.25861934966111083,0.27120554315772194,0.25803895716370245,0.3039858930991181,0.0,4.0
0.21978361222511694,0.2319814483473681,0.21926544449723345,0.2637471681025086,0.0,4.0
0.18059626789423291,0.19240223057317526,0.18026419109245118,0.22269517063348632,0.0,4.0
0.1411200080598672,0.1525312081404659,0.11452764042580339,0.1263354953369825,1.0,4.0
0.10141798631660186,0.11243216617976787,0.07411836663953661,0.08487768224486802,1.0,4.0
0.06155371742991315,0.07216925460421228,0.033166612758386574,0.04305671378568838,1.0,4.0
0.02159097572609596,0.03180688548335692,-0.008149698423786884,0.0010448570267301525,1.0,4.0
-0.01840630693305381,-0.008590370002384348,-0.04933676218872063,-0.04076220629363823,1.0,4.0
-0.058374143427580086,-0.048957884861855885,-0.08943498320187185,-0.08130877079286888,1.0,4.0
-0.09824859374510868,-0.08923107968255978,-0.12762280542100807,-0.1197423437856157,1.0,4.0
-0.13796586727122684,-0.1293455259439391,-0.16463983973878354,-0.15824389924851723,1.0,4.0
-0.17746242484086014,-0.16923704908926873,-0.20198548588446597,-0.1980414906261142,1.0,4.0
-0.21667508038737962,-0.2088418311912534,-0.2405346051304856,-0.2384069180789651,1.0,4.0
-0.2555411020268312,-0.2480965130470995,-0.2798704543648827,-0.27873271290485147,1.0,4.0
-0.2939983124155676,-0.2869382955397233,-0.3192503493573951,-0.31852363761800245,1.0,4.0
-0.3319851882207341,-0.3253050401029414,-0.35818854010544254,-0.35755599118296566,1.0,4.0
-0.3694409585444771,-0.36313536812992186,-0.39632440720524714,-0.3959081688985918,1.0,4.0
-0.4063057021444168,-0.40036875916586095,-0.4333931099454204,-0.43381198204318033,1.0,4.0
-0.44252044329485246,-0.436945647727801,-0.4693602392794882,-0.47131228863491503,1.0,4.0
-0.47802724613534286,-0.4728075185966963,-0.5043346148846647,-0.5082513284136541,1.0,4.0
-0.5127693073557238,-0.507897000429281,-0.5384184742875587,-0.5444524671173007,1.0,4.0
-0.5466910470692872,-0.5421579575399801,-0.571663410471929,-0.5797775453801085,1.0,4.0
-0.5797381977287428,-0.5755355797060302,-0.6040683043548807,-0.6141176557423387,1.0,4.0
-0.6118578909427189,-0.6079764698521462,-0.6356056111998425,-0.647380017543975,1.0,4.0
-0.6429987420539088,-0.639428729474448,-0.6662426168608871,-0.6794876356509263,1.0,4.0
-0.6731109323435617,-0.6698420416669972,-0.6959407334492899,-0.7103856359242186,1.0,4.0
-0.7021462887308054,-0.6991677516181135,-0.7246509733963777,-0.7400407304608985,1.0,4.0
-0.7300583608392995,-0.7273589444476926,-0.7523158869780192,-0.7684330893718018,1.0,4.0
